5436	3
5439	3
5441	2
5444	3
5445	3
5446	3
5447	1
5448	18
5449	3
5451	3
5453	3
5454	3
5455	3
5456	20
5457	3
5458	1
5459	3
5460	8
5462	3
5463	1
5464	2
5465	23
5467	1
5468	3
5469	3
547	1
5470	1
5471	1
5473	1
5474	50
5475	3
5479	3
5480	3
5481	44
5483	1
5485	1
5489	19
5496	1
5498	2
55	23
5500	2
5501	2
5505	1
5506	2
5510	2
5511	1
5512	0
5515	22
5516	1
5518	0
5521	1
5528	2
5530	2
5532	2
5537	2
5538	2
5539	57
5540	3
5541	2
5543	5
5544	6
5545	3
5546	73
5547	2
5549	2
5550	2
5551	2
5552	2
5553	2
5554	15
5557	2
5559	3
5564	2
5565	2
5567	1
5570	2
5572	2
5573	2
5574	1
5575	2
5576	19
5577	2
5580	2
5581	2
5582	2
5585	2
5586	14
5587	2
5588	2
5590	2
5592	7
5593	47
5596	1
5597	2
56	8
5601	21
5605	1
5607	1
5609	2
5610	2
5611	2
5612	2
5613	2
5615	2
5616	2
5617	2
5618	2
5619	2
5622	1
5623	1
5624	3
5625	2
5626	4
5627	55
5628	2
5629	4
5634	1
5635	1
5636	2
5637	2
5638	5
5639	1
5640	3
5641	73
5642	5
5644	1
5645	2
5646	2
5647	2
5649	2
5650	2
5651	2
5652	1
5653	1
5654	2
5655	38
5657	2
5658	1
566	1
5661	5
5662	2
5664	2
5666	2
5669	2
5670	2
5671	2
5673	2
5674	2
5675	15
5676	2
5678	2
5680	2
5682	2
5683	2
5684	2
5686	116
5687	3
5688	2
5689	2
5690	29
5691	6
5692	2
5694	2
5695	2
5697	1
5699	4
57	1
5700	1
5701	1
5703	9
5704	1
5709	1
5710	1
5711	1
5712	1
5713	1
5717	0
5718	1
5721	0
5723	1
5724	1
5728	1
5729	1
5730	1
5731	1
5732	33
5733	1
5734	0
5735	1
5736	0
5737	0
5738	2
5739	4
5740	0
5742	1
5746	1
5748	0
5749	5
5750	1
5752	1
5753	1
5755	0
5756	1
5758	1
5759	1
5761	5
5762	1
5763	1
5764	1
5765	1
5766	1
5767	180
5768	0
5770	1
5771	0
5772	0
5773	1
5774	0
5775	1
5776	1
5777	1
5778	1
5779	1
5780	1
5783	23
5784	1
5787	0
5788	1
5789	1
5790	1
5792	1
5793	1
5795	1
5798	1
5799	1
580	2
5800	1
5801	10
5802	1
5803	1
5804	0
5805	1
5806	1
5810	0
5811	3
5812	1
5813	1
5814	1
5815	1
5816	1
5817	1
5818	1
5819	1
5820	0
5822	1
5823	1
5824	0
5825	1
5826	1
5827	1
5828	1
5829	1
5830	1
5831	0
5832	1
5833	1
5835	1
5837	1
5838	1
5839	1
584	12
5840	1
5841	1
5842	1
5843	1
5844	1
5845	1
5846	5
5847	1
5848	1
5849	1
5850	1
5851	1
5852	1
5853	1
5854	0
5856	63
5857	2
5858	1
5859	1
5860	0
5861	16
5862	1
5864	1
5865	1
5866	1
5868	1
5869	1
5870	1
5871	1
5872	1
5874	26
5875	23
5876	73
5878	1
5879	0
5880	1
5881	1
5882	1
5883	1
5884	1
5885	1
5886	1
5887	1
5888	1
5889	1
5891	1
5894	1
5895	1
5896	1
5898	1
5899	1
59	9
5900	1
5901	20
5903	1
5904	359
5905	3
5906	7
5907	3
5909	1
5910	1
5911	1
5913	1
5914	2
5915	1
5916	1
5917	1
5918	1
5919	1
5920	1
5921	14
5922	1
5923	1
5924	1
5925	1
5926	1
5927	1
5928	1
5929	1
5930	1
5931	22
5933	72
5935	1
5936	0
5937	1
5939	1
5940	1
5941	1
5942	2
5943	1
5944	1
5945	1
5946	1
5947	1
5948	1
5949	32
5950	1
5951	3
5952	1
5953	1
5954	1
5957	1
5958	1
5959	1
5960	1
5961	1
5963	1
5964	4
5965	1
5966	1
5967	1
5969	1
5970	1
5971	1
5972	1
5973	1
5975	1
5976	1
5977	1
5978	47
5979	1
5980	1
5981	2
5982	1
5983	11
5984	1
5985	1
5986	1
5987	2
600	4
609	7
618	32
629	1
634	7
648	12
656	4
684	1
692	1
708	11
71	31
72	1
73	6
735	55
75	3
763	1
771	16
774	3
78	11
782	43
786	5
787	1
791	1
794	1
809	9
820	29
822	1
832	19
835	8
837	10
844	2
846	54
886	52
906	6
91	13
92	16
943	5
978	2
