4318	10
4319	10
4321	10
4325	10
4331	31
4332	10
4333	10
4334	868
4336	10
4338	10
4341	9
4347	9
4349	9
4350	9
4371	9
4374	9
4382	9
4397	9
440	390
4404	9
4406	11
4415	9
4418	9
4425	189
4427	9
4428	11
4434	9
4437	9
4439	9
4443	9
4446	105
4452	16
4456	9
4457	9
4458	9
4460	29
4462	9
4463	9
4464	9
4466	11
4480	8
4485	12
449	131
4491	14
4493	8
4495	8
451	130
452	130
4521	9
4531	16
4535	8
4537	29
4545	8
4553	15
4557	39
4559	8
4564	8
4566	8
4575	8
4587	12
4593	8
4597	8
46	502
4600	8
4603	25
4608	8
4614	8
4615	8
4616	8
4618	8
4621	8
4623	8
4624	8
4627	8
4638	24
4640	21
4647	7
4657	7
4665	7
4669	7
467	122
4680	12
4683	8
4685	7
4689	10
4702	92
4704	7
4712	17
4715	7
4727	7
4728	7
4730	8
4735	7
4746	9
4747	7
4749	7
4751	7
4752	7
4753	29
4754	19
4765	6
4769	6
4772	7
4781	6
4783	6
4790	6
4792	6
4795	6
4803	6
4810	237
4826	6
4829	6
4838	6
4842	18
4843	6
4845	6
4847	6
4853	6
4857	6
4859	6
4865	8
4866	6
4874	6
4877	25
4878	6
4879	6
4880	35
4881	6
4882	6
4884	6
4886	6
4887	6
4888	6
4889	6
4890	6
4891	6
4892	6
4893	16
4894	6
4896	6
4898	7
49	512
4900	6
4902	7
4906	5
4908	24
4913	5
4918	8
4919	8
492	120
4930	339
4939	5
494	120
4947	5
4949	5
4952	6
4953	5
4966	5
4968	5
4969	47
4973	5
498	119
4985	39
4986	5
4992	5
4995	5
4997	5
5000	16
5003	5
5004	5
5009	5
5015	5
5016	5
5017	5
5023	10
5025	5
5026	42
5031	5
5037	21
504	119
5041	6
5042	5
5043	41
5044	5
5047	5
5048	5
5054	5
5056	5
5058	5
5059	63
5064	5
5067	33
5069	5
5070	5
5075	5
5076	5
5077	5
5078	5
5079	5
5080	5
5081	5
5085	5
5086	5
5088	5
5089	5
5091	5
5095	5
5096	5
5098	4
51	499
5104	17
5107	15
5113	5
5118	42
5120	99
5126	4
5127	67
5130	8
5132	4
5133	10
5148	52
5149	4
5151	4
5154	9
5156	5
5158	4
5159	6
5160	4
5161	4
5162	9
5163	101
5173	11
5176	5
5178	4
5185	178
5186	56
5188	95
519	116
5190	6
5202	4
5203	4
5204	4
5205	4
5206	4
5208	4
5209	4
5211	4
5213	6
5215	25
5216	5
5217	4
5218	5
5224	8
5225	4
5230	4
5232	270
5233	4
5234	54
5235	5
5236	4
5239	4
5241	4
5245	4
5247	4
5249	4
5250	4
5251	4
5257	14
5258	5
5260	4
5261	4
5262	5
5264	4
5266	4
5267	7
5268	17
5270	4
5271	4
5272	4
5273	4
5276	7
5277	5
5279	3
5285	3
5288	3
5289	3
5290	3
53	558
5306	1097
5318	3
5319	3
5326	3
5329	28
5330	13
5331	17
5332	3
5333	11
5334	3
5336	4
5341	3
5343	3
5344	7
5346	3
5347	3
5348	3
5350	15
5352	26
5353	3
5354	11
5355	5
5362	3
5366	3
5367	3
5370	17
5375	3
5376	3
5378	3
5379	38
5380	3
5387	3
5389	3
5391	3
5392	3
5393	3
5394	3
5396	3
5398	3
54	497
5400	3
5403	39
5404	3
5405	3
5406	3
5409	3
5411	4
5415	14
5417	6
5418	3
542	226
5421	3
5422	3
5424	3
5425	11
5427	3
5428	3
5429	338
5433	3
5434	3
5435	3
5436	3
5439	3
5441	3
5444	3
5445	3
5446	3
5447	3
5448	22
5449	3
5451	3
5453	3
5454	4
5455	3
5456	20
5457	3
5458	3
5459	3
5460	8
5462	3
5463	3
5464	3
5465	25
5467	3
5468	3
5469	3
547	112
5470	3
5471	3
5473	3
5474	53
5475	3
5479	3
5480	3
5481	46
5483	3
5485	3
5489	20
5496	2
5498	2
55	496
5500	2
5501	2
5505	2
5506	2
5510	2
5511	2
5512	2
5515	24
5516	2
5518	2
5521	2
5528	2
5530	3
5532	2
5537	2
5538	2
5539	59
5540	3
5541	2
5543	6
5544	6
5545	3
5546	78
5547	2
5549	2
5550	2
5551	2
5552	3
5553	5
5554	19
5557	2
5559	3
5564	2
5565	2
5567	2
5570	2
5572	2
5573	2
5574	2
5575	2
5576	19
5577	2
5580	2
5581	2
5582	2
5585	2
5586	66
5587	2
5588	2
5590	2
5592	8
5593	47
5596	2
5597	2
56	492
5601	22
5605	2
5607	2
5609	2
5610	2
5611	2
5612	2
5613	2
5615	2
5616	2
5617	2
5618	2
5619	2
5622	2
5623	2
5624	4
5625	2
5626	7
5627	60
5628	2
5629	4
5634	2
5635	2
5636	2
5637	2
5638	6
5639	2
5640	3
5641	77
5642	6
5644	2
5645	2
5646	2
5647	2
5649	2
5650	3
5651	2
5652	2
5653	2
5654	2
5655	39
5657	2
5658	2
566	108
5661	6
5662	2
5664	2
5666	2
5669	2
5670	2
5671	2
5673	2
5674	2
5675	17
5676	2
5678	2
5680	2
5682	2
5683	2
5684	2
5686	151
5687	3
5688	2
5689	2
5690	29
5691	8
5692	2
5694	2
5695	2
5697	2
5699	4
57	487
5700	1
5701	1
5703	9
5704	1
5709	1
5710	1
5711	1
5712	1
5713	1
5717	1
5718	1
5721	1
5723	1
5724	1
5728	1
5729	1
5730	1
5731	1
5732	63
5733	1
5734	1
5735	1
5736	1
5737	1
5738	2
5739	4
5740	1
5742	1
5746	1
5748	1
5749	5
5750	1
5752	1
5753	1
5755	1
5756	1
5758	1
5759	1
5761	5
5762	1
5763	1
5764	1
5765	1
5766	1
5767	185
5768	1
5770	1
5771	1
5772	1
5773	1
5774	1
5775	1
5776	1
5777	1
5778	1
5779	1
5780	1
5783	32
5784	1
5787	1
5788	1
5789	1
5790	1
5792	1
5793	1
5795	1
5798	1
5799	1
580	104
5800	1
5801	10
5802	1
5803	1
5804	1
5805	1
5806	1
5810	1
5811	3
5812	1
5813	1
5814	1
5815	1
5816	1
5817	1
5818	1
5819	1
5820	1
5822	1
5823	1
5824	1
5825	1
5826	1
5827	1
5828	1
5829	1
5830	1
5831	1
5832	1
5833	1
5835	1
5837	1
5838	1
5839	1
584	103
5840	1
5841	1
5842	1
5843	1
5844	1
5845	1
5846	5
5847	1
5848	1
5849	1
5850	1
5851	1
5852	1
5853	1
5854	1
5856	66
5857	4
5858	1
5859	1
5860	1
5861	17
5862	1
5864	1
5865	1
5866	1
5868	1
5869	1
5870	1
5871	1
5872	1
5874	30
5875	24
5876	74
5878	1
5879	1
5880	1
5881	1
5882	1
5883	1
5884	1
5885	1
5886	1
5887	1
5888	1
5889	1
5891	1
5894	1
5895	1
5896	1
5898	1
5899	1
59	682
5900	1
5901	21
5903	1
5904	469
5905	3
5906	15
5907	3
5909	1
5910	1
5911	1
5913	1
5914	2
5915	1
5916	1
5917	1
5918	1
5919	1
5920	1
5921	14
5922	1
5923	1
5924	1
5925	1
5926	1
5927	1
5928	1
5929	3
5930	1
5931	22
5933	262
5935	1
5936	1
5937	1
5939	1
5940	1
5941	1
5942	2
5943	1
5944	1
5945	1
5946	1
5947	1
5948	1
5949	49
5950	1
5951	3
5952	1
5953	1
5954	1
5957	1
5958	1
5959	1
5960	1
5961	1
5963	1
5964	4
5965	1
5966	1
5967	1
5969	1
5970	1
5971	1
5972	1
5973	1
5975	1
5976	1
5977	1
5978	61
5979	1
5980	1
5981	2
5982	1
5983	20
5984	1
5985	1
5986	1
5987	2
600	274
609	98
618	124
629	95
634	111
648	93
656	92
684	89
692	89
708	89
71	386
72	382
73	452
735	89
75	343
763	87
771	114
774	86
78	335
782	86
786	85
787	85
791	85
794	84
809	83
820	88
822	81
832	84
835	126
837	87
844	78
846	101
886	80
906	77
91	332
92	902
943	70
978	67
